A00-A04,2022/05/26 00:00:00,155
A15-A34,2020/05/16 00:00:00,147
A05-A14,2020/12/28 00:00:00,531
A60-A79,2021/01/08 00:00:00,4072
A15-A34,2021/02/13 00:00:00,1466
A05-A14,2022/04/27 00:00:00,11841
unbekannt,2022/02/09 00:00:00,220
unbekannt,2020/09/14 00:00:00,1
A60-A79,2020/11/30 00:00:00,1893
A00-A04,2020/04/02 00:00:00,47
A80+,2020/06/29 00:00:00,12
A60-A79,2022/07/11 00:00:00,86
A00-A04,2021/10/02 00:00:00,234
A05-A14,2020/12/18 00:00:00,1515
A00-A04,2021/10/21 00:00:00,478
A35-A59,2022/04/23 00:00:00,21224
A05-A14,2021/11/19 00:00:00,12236
A35-A59,2020/08/25 00:00:00,470
A80+,2020/11/04 00:00:00,1091
A35-A59,2021/08/15 00:00:00,625
A80+,2020/05/11 00:00:00,55
A05-A14,2021/05/26 00:00:00,874
A05-A14,2020/09/08 00:00:00,120
A15-A34,2022/06/11 00:00:00,6920
A60-A79,2021/07/21 00:00:00,117
A05-A14,2020/06/25 00:00:00,43
unbekannt,2020/12/31 00:00:00,17
unbekannt,2021/09/04 00:00:00,3
A00-A04,2021/01/25 00:00:00,107
A05-A14,2022/05/06 00:00:00,6927
A05-A14,2020/06/15 00:00:00,17
A80+,2020/10/15 00:00:00,262
A80+,2021/06/09 00:00:00,56
A05-A14,2022/02/23 00:00:00,34855
A35-A59,2021/09/11 00:00:00,2620
A80+,2021/03/23 00:00:00,555
A05-A14,2020/10/21 00:00:00,737
A05-A14,2020/11/29 00:00:00,704
A60-A79,2021/07/31 00:00:00,101
